order_id,order_date,region,product,channel,customer,units,unit_price,revenue,is_renewal
ORD-017088,2024-11-30,MEA,Scale,Outbound,Phillips PLC,3,500.96,1502.88,False
ORD-017089,2024-09-25,Europe,Starter,Outbound,Dean-Vincent,12,47.79,573.48,True
ORD-017090,2024-06-07,North America,Starter,Partner,Wilson-Navarro,10,52.37,523.7,False
ORD-017091,2025-05-18,Europe,Starter,Partner,Henderson-Martinez,6,46.52,279.12,False
ORD-017092,2025-12-23,Latin America,Scale,Self-serve,Stevenson-Hogan,4,483.51,1934.04,False
ORD-017093,2025-09-10,MEA,Add-on: AI,Outbound,"Campbell, Fry and Villegas",1,170.48,170.48,False
ORD-017094,2024-09-06,North America,Growth,Partner,Sanders Group,9,190.53,1714.77,True
ORD-017095,2024-03-08,Asia Pacific,Growth,Direct,"Gilmore, Pittman and Arellano",5,196.27,981.35,False
ORD-017096,2024-05-16,Europe,Starter,Direct,Knight-Page,11,53.13,584.43,False
ORD-017097,2026-01-01,North America,Starter,Partner,Parker Inc,8,48.97,391.76,False
ORD-017098,2025-07-17,Latin America,Starter,Self-serve,Cunningham Group,2,54.86,109.72,False
ORD-017099,2024-08-30,MEA,Starter,Outbound,Jones-Walls,5,47.92,239.6,False
ORD-017100,2025-09-03,Latin America,Starter,Outbound,"Jackson, Beard and Moore",6,56.1,336.6,False
ORD-017101,2024-05-20,Europe,Starter,Partner,Ashley-Hayes,5,45.16,225.8,True
ORD-017102,2024-08-16,North America,Scale,Self-serve,"Williams, Payne and Rogers",4,515.33,2061.32,False
ORD-017103,2024-08-10,North America,Growth,Partner,Henderson Inc,12,195.48,2345.76,True
ORD-017104,2025-04-01,MEA,Scale,Direct,Brown Ltd,3,443.47,1330.41,False
ORD-017105,2026-03-08,MEA,Starter,Partner,Mitchell Ltd,8,56.16,449.28,False
ORD-017106,2025-12-06,Latin America,Starter,Partner,Doyle-Meyers,11,55.45,609.95,False
ORD-017107,2025-07-13,Asia Pacific,Starter,Self-serve,"Jones, White and Taylor",1,51.35,51.35,False
ORD-017108,2024-03-28,North America,Enterprise,Partner,Johnson Ltd,8,1530.37,12242.96,False
ORD-017109,2025-10-05,Latin America,Enterprise,Partner,Mckee PLC,9,1343.1,12087.9,False
ORD-017110,2024-07-29,Asia Pacific,Starter,Self-serve,"Ochoa, Cox and Berry",12,54.64,655.68,False
ORD-017111,2025-06-25,North America,Starter,Outbound,Park-Hoover,7,52.7,368.9,False
ORD-017112,2025-04-10,MEA,Add-on: Analytics,Outbound,"Mcdaniel, Watkins and Moore",1,99.94,99.94,True
ORD-017113,2024-11-06,Europe,Growth,Self-serve,Marshall and Sons,2,177.02,354.04,True
ORD-017114,2025-03-18,Europe,Starter,Self-serve,Williams and Sons,1,45.35,45.35,False
ORD-017115,2025-08-07,Asia Pacific,Starter,Self-serve,Watson PLC,11,48.33,531.63,False
ORD-017116,2024-12-31,MEA,Scale,Outbound,Walker PLC,1,543.22,543.22,False
ORD-017117,2025-12-03,North America,Scale,Partner,"Williamson, Howard and Garcia",6,439.09,2634.54,True
ORD-017118,2024-04-12,Europe,Growth,Partner,Bernard Ltd,2,199.52,399.04,False
ORD-017119,2024-05-24,Europe,Scale,Self-serve,"Aguilar, Hines and Harrison",2,542.64,1085.28,False
ORD-017120,2025-12-07,Europe,Scale,Partner,Weaver Ltd,2,507.72,1015.44,False
ORD-017121,2025-03-24,Asia Pacific,Starter,Self-serve,Guzman-Gonzales,5,48.21,241.05,False
ORD-017122,2025-11-01,Europe,Starter,Self-serve,Price-Kim,4,46.92,187.68,False
ORD-017123,2025-05-23,Europe,Add-on: AI,Direct,"Underwood, Sanchez and Smith",11,148.66,1635.26,True
ORD-017124,2024-02-13,North America,Enterprise,Partner,"Klein, White and Watkins",9,1296.44,11667.96,True
ORD-017125,2025-08-22,Europe,Scale,Self-serve,Pacheco-Chang,3,540.6,1621.8,False
ORD-017126,2025-10-24,Latin America,Growth,Self-serve,Murphy-Torres,3,192.08,576.24,False
ORD-017127,2024-03-03,Europe,Starter,Self-serve,"Green, Hicks and Morgan",4,44.44,177.76,True
ORD-017128,2024-03-24,Asia Pacific,Growth,Direct,Gonzalez-Villanueva,3,204.76,614.28,True
ORD-017129,2024-11-26,North America,Growth,Partner,Wilkins Group,7,174.83,1223.81,False
ORD-017130,2024-07-28,Latin America,Starter,Partner,"Brown, Lowe and Beltran",1,43.19,43.19,True
ORD-017131,2024-09-19,North America,Starter,Partner,"Fields, Pacheco and Mendez",1,45.48,45.48,False
ORD-017132,2025-12-02,Latin America,Growth,Partner,Matthews Ltd,4,212.33,849.32,True
ORD-017133,2024-06-11,Latin America,Scale,Direct,Thomas-Thompson,10,433.76,4337.6,True
ORD-017134,2024-04-26,North America,Add-on: AI,Direct,"Palmer, Brown and Smith",10,139.34,1393.4,False
ORD-017135,2024-05-13,Asia Pacific,Starter,Partner,Holmes and Sons,10,54.25,542.5,False
ORD-017136,2025-10-24,Asia Pacific,Growth,Direct,"Robinson, Wilson and Roberts",6,188.27,1129.62,False
ORD-017137,2024-08-25,Latin America,Starter,Direct,Riley PLC,1,45.04,45.04,True
ORD-017138,2025-10-24,North America,Scale,Self-serve,Fischer Inc,12,511.72,6140.64,False
ORD-017139,2024-06-02,Europe,Growth,Direct,"Choi, Kim and Ortiz",6,205.39,1232.34,False
ORD-017140,2025-02-05,MEA,Growth,Partner,Smith LLC,12,188.88,2266.56,False
ORD-017141,2025-11-18,North America,Starter,Partner,Lutz LLC,5,42.21,211.05,False
ORD-017142,2025-12-25,Europe,Starter,Partner,"Chung, Brown and Campbell",8,56.29,450.32,False
ORD-017143,2025-12-22,Asia Pacific,Add-on: AI,Direct,Bradford and Sons,1,128.34,128.34,True
ORD-017144,2024-06-03,Asia Pacific,Growth,Partner,Davis-Pittman,12,189.4,2272.8,False
ORD-017145,2025-09-12,North America,Starter,Outbound,Hudson Ltd,12,55.61,667.32,False
ORD-017146,2024-10-27,Asia Pacific,Starter,Partner,Thomas PLC,2,49.61,99.22,False
ORD-017147,2025-03-12,North America,Growth,Outbound,Bray-Santos,2,209.81,419.62,False
ORD-017148,2024-11-11,Asia Pacific,Starter,Partner,Hogan Group,9,43.61,392.49,False
ORD-017149,2024-10-15,Asia Pacific,Growth,Outbound,Craig PLC,3,196.82,590.46,False
ORD-017150,2025-07-27,Europe,Scale,Outbound,Werner Group,2,537.79,1075.58,True
ORD-017151,2024-12-21,North America,Starter,Outbound,Nelson Inc,8,42.52,340.16,False
ORD-017152,2024-08-19,North America,Starter,Self-serve,"Figueroa, Wang and Holden",5,53.12,265.6,False
ORD-017153,2024-10-19,North America,Growth,Self-serve,Blackburn Ltd,2,177.51,355.02,False
ORD-017154,2025-10-03,Asia Pacific,Starter,Self-serve,"Patterson, Anderson and Hunter",3,44.27,132.81,False
ORD-017155,2024-10-18,North America,Enterprise,Self-serve,Burns Ltd,1,1329.59,1329.59,False
ORD-017156,2026-02-17,Asia Pacific,Growth,Outbound,Webb-Ortega,7,178.58,1250.06,True
ORD-017157,2024-12-23,Latin America,Growth,Outbound,Johnson Group,9,212.54,1912.86,False
ORD-017158,2024-04-10,North America,Starter,Direct,Ho-Thompson,5,48.11,240.55,False
ORD-017159,2025-10-04,Europe,Growth,Partner,"Cook, Adams and Higgins",10,177.04,1770.4,False
ORD-017160,2025-11-01,Europe,Growth,Direct,Ward PLC,4,198.76,795.04,True
ORD-017161,2025-11-14,Latin America,Growth,Partner,Fox Inc,8,223.87,1790.96,False
ORD-017162,2025-07-28,MEA,Scale,Direct,Young-Snyder,10,440.04,4400.4,False
ORD-017163,2025-02-18,Europe,Scale,Partner,Holder Inc,12,495.42,5945.04,False
ORD-017164,2024-07-06,North America,Starter,Direct,Campbell-Frank,10,43.0,430.0,False
ORD-017165,2024-01-19,MEA,Scale,Outbound,"Hamilton, Carson and Hill",9,473.06,4257.54,True
ORD-017166,2025-09-11,MEA,Starter,Partner,Rodriguez-Lee,5,50.38,251.9,False
ORD-017167,2025-11-23,Asia Pacific,Starter,Outbound,"Lozano, Brown and Winters",11,45.54,500.94,True
ORD-017168,2025-08-29,MEA,Starter,Outbound,Clay PLC,9,42.15,379.35,True
ORD-017169,2024-03-12,North America,Growth,Direct,"Garcia, Morgan and Barton",6,218.95,1313.7,False
ORD-017170,2025-01-22,Europe,Growth,Direct,"Atkins, Jennings and Combs",10,206.08,2060.8,False
ORD-017171,2025-10-13,Asia Pacific,Enterprise,Self-serve,"Richardson, Miller and Martinez",11,1398.19,15380.09,True
ORD-017172,2025-10-12,Latin America,Starter,Outbound,Davis Group,8,41.77,334.16,False
ORD-017173,2024-03-01,North America,Growth,Partner,Anderson Ltd,4,185.07,740.28,True
ORD-017174,2025-03-02,Latin America,Starter,Direct,Wright-Morgan,3,44.6,133.8,False
ORD-017175,2024-03-25,MEA,Growth,Outbound,"Bonilla, Hicks and Dixon",7,216.31,1514.17,False
ORD-017176,2025-04-28,MEA,Scale,Direct,Davis LLC,11,447.07,4917.77,True
ORD-017177,2024-12-12,Latin America,Starter,Partner,Medina and Sons,4,45.76,183.04,False
ORD-017178,2025-02-12,Europe,Scale,Direct,"Allen, Patterson and Burnett",11,430.26,4732.86,False
ORD-017179,2025-12-21,Latin America,Starter,Direct,Simpson-Reyes,10,49.47,494.7,False
ORD-017180,2025-12-14,North America,Growth,Direct,Thomas Inc,6,226.32,1357.92,False
ORD-017181,2024-11-14,Europe,Scale,Partner,Hoffman-White,2,439.83,879.66,True
ORD-017182,2024-07-30,Europe,Starter,Direct,"Kemp, Peters and Hill",10,51.84,518.4,False
ORD-017183,2025-03-29,Asia Pacific,Growth,Direct,Hunt-Parks,4,216.65,866.6,True
ORD-017184,2025-10-17,Asia Pacific,Growth,Direct,Mullen-Gardner,2,182.25,364.5,False
ORD-017185,2025-12-17,MEA,Starter,Self-serve,"Gonzalez, Best and Perez",12,55.1,661.2,False
ORD-017186,2025-03-02,Latin America,Add-on: Analytics,Direct,Caldwell-Wallace,8,92.43,739.44,False
ORD-017187,2024-11-25,Asia Pacific,Growth,Direct,Bailey Inc,6,204.89,1229.34,False
ORD-017188,2025-03-27,Latin America,Growth,Partner,Wong Ltd,6,199.73,1198.38,False
ORD-017189,2025-01-22,Europe,Scale,Self-serve,"Scott, Hall and Smith",12,511.06,6132.72,False
ORD-017190,2025-01-29,North America,Growth,Direct,"Peters, Lopez and Holmes",4,216.84,867.36,False
ORD-017191,2024-12-29,Europe,Scale,Outbound,Lewis Ltd,5,508.75,2543.75,False
ORD-017192,2025-06-01,Latin America,Growth,Direct,Terry PLC,5,199.47,997.35,True
ORD-017193,2024-08-08,North America,Starter,Self-serve,Collins Inc,9,51.83,466.47,False
ORD-017194,2026-02-17,Latin America,Growth,Outbound,"Turner, Young and Hill",2,174.21,348.42,True
ORD-017195,2025-08-07,MEA,Growth,Partner,Parker-Bradley,4,225.07,900.28,False
ORD-017196,2024-05-05,Latin America,Growth,Direct,"Sims, Phillips and Hogan",1,221.7,221.7,False
ORD-017197,2025-10-04,North America,Add-on: Analytics,Outbound,"Gutierrez, Evans and Frederick",8,105.15,841.2,False
ORD-017198,2024-01-28,Europe,Scale,Direct,Hodges Inc,9,555.87,5002.83,False
ORD-017199,2024-10-05,Europe,Scale,Direct,"Hayes, Fox and Cross",4,503.83,2015.32,False
ORD-017200,2025-01-11,North America,Starter,Direct,Wright LLC,2,48.87,97.74,False
ORD-017201,2024-08-16,North America,Enterprise,Direct,Brown Inc,4,1323.21,5292.84,False
ORD-017202,2024-01-20,Europe,Enterprise,Outbound,"Cox, Estrada and Gonzalez",10,1529.5,15295.0,True
ORD-017203,2025-04-19,North America,Starter,Outbound,Lewis Group,7,56.01,392.07,True
ORD-017204,2025-11-25,MEA,Growth,Outbound,Trevino-Jones,2,180.93,361.86,False
ORD-017205,2025-11-10,MEA,Enterprise,Outbound,Hughes Inc,1,1326.45,1326.45,False
ORD-017206,2026-03-03,Asia Pacific,Starter,Direct,Jennings-Morales,12,53.89,646.68,True
ORD-017207,2025-07-01,North America,Starter,Self-serve,"Adams, Gutierrez and Hogan",2,42.27,84.54,False
ORD-017208,2026-04-01,Europe,Starter,Self-serve,"Craig, Taylor and Davidson",10,42.08,420.8,False
ORD-017209,2025-07-24,North America,Starter,Self-serve,Velazquez PLC,9,41.98,377.82,True
ORD-017210,2024-02-24,MEA,Starter,Direct,Martinez-Collins,3,51.52,154.56,False
ORD-017211,2024-08-19,Latin America,Starter,Self-serve,"Sellers, Mcclure and Hunt",1,47.09,47.09,True
ORD-017212,2025-07-27,North America,Starter,Self-serve,"Price, Long and Taylor",11,46.25,508.75,False
ORD-017213,2024-09-13,MEA,Starter,Partner,King-Scott,5,48.86,244.3,False
ORD-017214,2024-10-23,Latin America,Growth,Self-serve,Wood-Thomas,7,182.34,1276.38,False
ORD-017215,2024-05-31,Europe,Growth,Self-serve,Jimenez-Murray,6,215.34,1292.04,False
ORD-017216,2025-10-29,Latin America,Growth,Partner,Gibbs PLC,1,227.0,227.0,False
ORD-017217,2024-03-06,Asia Pacific,Starter,Direct,Castaneda-Santos,5,43.18,215.9,False
ORD-017218,2024-08-28,North America,Growth,Partner,Hernandez-Mann,9,207.03,1863.27,False
ORD-017219,2024-10-28,Europe,Growth,Self-serve,"Jones, Smith and Guerrero",6,216.02,1296.12,True
ORD-017220,2025-11-01,North America,Scale,Partner,Silva-Morse,4,543.65,2174.6,False
ORD-017221,2024-09-01,North America,Growth,Partner,Woods Ltd,11,181.17,1992.87,False
ORD-017222,2025-07-02,North America,Enterprise,Partner,Lin Inc,9,1580.96,14228.64,False
ORD-017223,2024-01-29,Europe,Growth,Outbound,"Johnson, Gonzales and Hale",5,178.76,893.8,False
ORD-017224,2024-04-02,Latin America,Growth,Direct,Henderson-Colon,12,200.49,2405.88,False
ORD-017225,2025-04-15,Asia Pacific,Add-on: Analytics,Outbound,Sanchez-Kim,8,108.53,868.24,False
ORD-017226,2025-10-15,Latin America,Starter,Outbound,Wolfe LLC,3,51.2,153.6,False
ORD-017227,2025-10-24,MEA,Starter,Direct,"Johnston, Kirby and Palmer",1,54.32,54.32,False
ORD-017228,2025-09-25,MEA,Add-on: AI,Self-serve,Barber-Livingston,1,152.32,152.32,False
ORD-017229,2024-11-29,Europe,Starter,Partner,"Williams, Brock and Olson",8,47.31,378.48,False
ORD-017230,2024-02-13,Europe,Starter,Self-serve,Benson-Davis,8,56.31,450.48,False
ORD-017231,2026-01-18,MEA,Starter,Direct,Decker LLC,5,48.41,242.05,False
ORD-017232,2024-09-20,Asia Pacific,Growth,Partner,Ali-Cruz,11,192.91,2122.01,False
ORD-017233,2025-06-24,North America,Growth,Partner,"Ramirez, Becker and Stewart",1,172.12,172.12,False
ORD-017234,2024-03-06,Asia Pacific,Add-on: AI,Outbound,Barnes-Davis,7,158.42,1108.94,False
ORD-017235,2025-05-13,MEA,Growth,Self-serve,Mejia-Blackburn,3,206.75,620.25,True
ORD-017236,2025-08-15,Latin America,Starter,Outbound,Short and Sons,9,53.5,481.5,False
ORD-017237,2025-03-27,MEA,Starter,Direct,Pineda Inc,6,48.64,291.84,False
ORD-017238,2026-03-10,Asia Pacific,Growth,Outbound,Boyd Ltd,5,213.63,1068.15,False
ORD-017239,2025-09-03,Latin America,Growth,Self-serve,Schwartz Ltd,4,197.31,789.24,False
ORD-017240,2025-09-09,Asia Pacific,Starter,Outbound,"Tate, Lee and Richardson",7,42.64,298.48,False
ORD-017241,2025-09-13,Asia Pacific,Add-on: AI,Partner,Henry-Lawrence,11,137.34,1510.74,False
ORD-017242,2024-08-30,MEA,Growth,Partner,Brock Group,8,221.81,1774.48,False
ORD-017243,2025-09-29,MEA,Scale,Partner,Ward LLC,11,497.47,5472.17,True
ORD-017244,2024-03-17,Asia Pacific,Growth,Partner,Reed Group,5,187.35,936.75,False
ORD-017245,2024-08-03,Latin America,Scale,Self-serve,Bailey Ltd,12,534.52,6414.24,False
ORD-017246,2025-11-07,MEA,Starter,Partner,"Sexton, Huerta and Young",3,45.2,135.6,True
ORD-017247,2025-11-21,Latin America,Scale,Outbound,Wiggins-Lawson,11,437.44,4811.84,True
ORD-017248,2024-10-07,Asia Pacific,Growth,Outbound,"Palmer, Scott and Williams",5,187.49,937.45,False
ORD-017249,2025-10-17,Latin America,Starter,Outbound,"Butler, Gordon and Chambers",6,44.12,264.72,True
ORD-017250,2024-12-25,North America,Growth,Partner,"Vazquez, Black and Huber",1,216.41,216.41,False
ORD-017251,2025-04-11,North America,Growth,Outbound,Fuentes and Sons,4,217.21,868.84,False
ORD-017252,2025-02-12,North America,Starter,Direct,Mckay-Martin,3,49.97,149.91,False
ORD-017253,2026-03-02,MEA,Growth,Direct,"Sawyer, Randall and Fernandez",11,199.35,2192.85,True
ORD-017254,2025-10-12,MEA,Starter,Outbound,Anderson Inc,12,48.8,585.6,False
ORD-017255,2025-03-21,Latin America,Starter,Direct,"Vaughn, Brown and Allen",7,55.65,389.55,False
ORD-017256,2025-08-21,MEA,Growth,Direct,"Stephens, Mckenzie and Smith",7,214.87,1504.09,True
ORD-017257,2024-05-10,North America,Starter,Self-serve,Ramirez Inc,11,54.99,604.89,False
ORD-017258,2024-01-13,Asia Pacific,Enterprise,Self-serve,Burns Group,10,1546.07,15460.7,True
ORD-017259,2025-12-07,MEA,Growth,Partner,Spencer-Bass,2,185.28,370.56,False
ORD-017260,2025-06-03,Asia Pacific,Add-on: Analytics,Direct,"Bradley, Wall and Rodriguez",6,90.03,540.18,False
ORD-017261,2024-10-06,Latin America,Enterprise,Self-serve,Williams-Morgan,10,1569.28,15692.8,False
ORD-017262,2025-06-09,Asia Pacific,Enterprise,Self-serve,Fitzgerald-Hernandez,2,1472.18,2944.36,False
ORD-017263,2024-10-20,Latin America,Growth,Self-serve,Cole-Freeman,8,188.3,1506.4,True
ORD-017264,2024-05-13,Europe,Starter,Direct,"Stevenson, Owen and Williams",3,51.31,153.93,False
ORD-017265,2024-02-28,Latin America,Scale,Outbound,Bishop-Thomas,2,485.06,970.12,False
ORD-017266,2025-12-18,Latin America,Growth,Partner,Moss-Elliott,3,204.96,614.88,True
ORD-017267,2026-01-21,Latin America,Add-on: Analytics,Direct,Myers-Foster,1,89.65,89.65,False
ORD-017268,2024-12-21,Asia Pacific,Growth,Partner,Strickland PLC,4,179.2,716.8,False
ORD-017269,2024-05-07,Latin America,Starter,Direct,Black and Sons,10,55.31,553.1,True
ORD-017270,2024-08-31,Europe,Scale,Direct,"Fisher, Adams and Webster",12,490.79,5889.48,False
ORD-017271,2026-03-13,Latin America,Growth,Direct,James Group,7,181.68,1271.76,True
ORD-017272,2024-07-28,North America,Growth,Outbound,"Blankenship, Perry and Gutierrez",9,176.42,1587.78,True
ORD-017273,2025-08-15,Asia Pacific,Growth,Self-serve,Price Group,9,201.43,1812.87,False
ORD-017274,2025-11-28,Latin America,Starter,Outbound,"Levy, Mcclure and Gibson",2,44.32,88.64,False
ORD-017275,2024-04-14,Europe,Scale,Partner,"Ellis, Lopez and Jenkins",10,503.28,5032.8,True
ORD-017276,2024-03-01,Asia Pacific,Scale,Partner,"Duncan, Evans and Nunez",7,494.94,3464.58,False
ORD-017277,2024-08-04,MEA,Growth,Outbound,Barker PLC,3,195.21,585.63,False
ORD-017278,2025-01-18,Latin America,Starter,Direct,Howard LLC,9,50.7,456.3,True
ORD-017279,2024-03-07,North America,Starter,Outbound,"Fernandez, Mendez and Buckley",12,54.57,654.84,False
ORD-017280,2025-12-29,MEA,Starter,Self-serve,"Daniel, Powers and Baker",3,46.55,139.65,False
ORD-017281,2025-05-10,Latin America,Starter,Outbound,"Taylor, Murphy and Martin",11,43.04,473.44,False
ORD-017282,2024-04-27,North America,Starter,Partner,Goodwin-Kennedy,9,50.07,450.63,False
ORD-017283,2024-01-13,Latin America,Growth,Self-serve,Johnson-Ferguson,2,206.44,412.88,False
ORD-017284,2024-01-25,Europe,Enterprise,Self-serve,Morgan-Morgan,12,1424.01,17088.12,True
ORD-017285,2025-08-16,North America,Growth,Partner,Jordan-Baker,2,194.01,388.02,False
ORD-017286,2025-12-18,Asia Pacific,Scale,Partner,"Miller, Newton and Lindsey",8,534.45,4275.6,False
ORD-017287,2025-07-10,Latin America,Growth,Direct,"Golden, Petty and Patel",10,214.46,2144.6,True
ORD-017288,2025-05-30,Europe,Add-on: Analytics,Self-serve,Ramos-Woodward,11,101.31,1114.41,True
ORD-017289,2025-04-08,Latin America,Scale,Partner,"Richardson, Johnson and Perez",4,542.11,2168.44,True
ORD-017290,2024-09-05,North America,Starter,Outbound,"Rodriguez, Ray and Fox",6,48.11,288.66,True
ORD-017291,2026-02-08,Latin America,Scale,Outbound,Gonzales LLC,5,523.09,2615.45,False
ORD-017292,2025-06-08,Asia Pacific,Starter,Direct,"Miller, Liu and Johnson",7,44.27,309.89,False
ORD-017293,2025-11-24,Asia Pacific,Scale,Direct,Hill PLC,6,444.38,2666.28,True
ORD-017294,2025-06-15,North America,Starter,Self-serve,"Clarke, Garrison and Lewis",11,42.69,469.59,False
ORD-017295,2024-02-20,MEA,Add-on: AI,Partner,"Thompson, Alvarado and Mcfarland",3,130.31,390.93,False
ORD-017296,2024-01-04,Asia Pacific,Enterprise,Outbound,Smith-Myers,5,1627.78,8138.9,True
ORD-017297,2024-12-09,Asia Pacific,Starter,Direct,Wells-Kim,10,49.67,496.7,True
ORD-017298,2026-03-09,MEA,Add-on: Analytics,Direct,"Gonzalez, Howard and Alexander",12,111.68,1340.16,True
ORD-017299,2024-10-09,North America,Starter,Outbound,Lewis Ltd,8,55.03,440.24,False
ORD-017300,2025-09-27,North America,Scale,Self-serve,Olson and Sons,5,515.64,2578.2,True
ORD-017301,2024-04-22,Asia Pacific,Starter,Partner,Williams Ltd,8,54.9,439.2,True
ORD-017302,2025-07-24,MEA,Enterprise,Self-serve,"Smith, Torres and Frank",4,1377.09,5508.36,True
ORD-017303,2025-12-05,Latin America,Starter,Self-serve,Sanders-Porter,10,45.93,459.3,False
ORD-017304,2025-07-05,Asia Pacific,Growth,Self-serve,Brandt and Sons,6,213.72,1282.32,True
ORD-017305,2024-09-05,Europe,Enterprise,Direct,Bray Inc,5,1644.73,8223.65,False
ORD-017306,2024-08-21,Asia Pacific,Starter,Partner,"Morris, Mullen and Hughes",4,42.5,170.0,True
ORD-017307,2024-03-08,North America,Enterprise,Partner,Garcia-Stevens,8,1338.87,10710.96,False
ORD-017308,2025-04-07,Europe,Growth,Direct,"Ortega, Brown and Orr",3,211.23,633.69,False
ORD-017309,2024-09-20,North America,Growth,Outbound,"Frederick, Berry and Jones",6,227.62,1365.72,False
ORD-017310,2025-07-13,North America,Starter,Self-serve,"Duncan, Davidson and Mata",12,49.1,589.2,False
ORD-017311,2024-06-19,North America,Add-on: Analytics,Direct,"Conner, Weiss and Bruce",1,110.18,110.18,True
ORD-017312,2026-01-20,Asia Pacific,Starter,Partner,Sanders-Barnes,3,44.6,133.8,True
ORD-017313,2025-01-14,Asia Pacific,Growth,Self-serve,Smith-Andrews,6,175.61,1053.66,True
ORD-017314,2024-05-23,North America,Scale,Partner,Davis Inc,9,558.09,5022.81,True
ORD-017315,2025-09-04,North America,Growth,Self-serve,Espinoza LLC,7,169.89,1189.23,False
ORD-017316,2024-08-28,Latin America,Scale,Outbound,Daniel-Martin,6,557.7,3346.2,False
ORD-017317,2025-11-26,Asia Pacific,Add-on: AI,Outbound,Steele-Anderson,7,152.57,1067.99,True
ORD-017318,2024-11-17,MEA,Growth,Outbound,Krause Ltd,11,194.27,2136.97,False
ORD-017319,2024-04-13,North America,Growth,Direct,"Larson, Thomas and Johnson",2,201.9,403.8,True
ORD-017320,2026-03-05,MEA,Growth,Outbound,Chang-Valencia,2,191.89,383.78,True
ORD-017321,2024-12-17,Asia Pacific,Scale,Self-serve,"Cooper, Johnson and Brock",9,438.69,3948.21,False
ORD-017322,2025-12-13,Asia Pacific,Starter,Partner,Evans-Jones,3,44.08,132.24,False
ORD-017323,2025-12-07,North America,Scale,Outbound,York-Whitaker,8,524.39,4195.12,True
ORD-017324,2025-11-12,Europe,Growth,Partner,Frazier-Williams,5,195.97,979.85,True
ORD-017325,2024-12-07,North America,Growth,Partner,Acosta-Kemp,2,184.3,368.6,True
ORD-017326,2024-02-18,North America,Growth,Partner,Watson-Moore,6,179.7,1078.2,True
ORD-017327,2025-02-02,Europe,Add-on: Analytics,Partner,Johnson Inc,9,103.74,933.66,False
ORD-017328,2024-01-09,North America,Scale,Direct,Flores-Carroll,8,547.62,4380.96,False
ORD-017329,2024-03-26,Europe,Add-on: Analytics,Self-serve,"Lewis, Graves and Flores",1,92.48,92.48,True
ORD-017330,2024-01-18,Asia Pacific,Scale,Outbound,Johnson-Garner,2,505.48,1010.96,False
ORD-017331,2024-10-20,North America,Growth,Direct,"Mendoza, Long and Figueroa",10,211.81,2118.1,True
ORD-017332,2024-11-11,Latin America,Growth,Outbound,"Bryant, Smith and Bass",4,217.64,870.56,False
ORD-017333,2024-09-10,Latin America,Enterprise,Self-serve,Vance LLC,1,1676.16,1676.16,False
ORD-017334,2025-06-13,Latin America,Scale,Direct,"Baird, Lee and Parsons",1,470.69,470.69,False
ORD-017335,2025-06-23,Europe,Starter,Partner,Wong Group,12,48.53,582.36,True
ORD-017336,2025-11-01,Latin America,Add-on: Analytics,Partner,Fisher-Alvarez,1,106.29,106.29,True
ORD-017337,2025-05-28,Europe,Growth,Direct,Walls-Hughes,2,210.39,420.78,False
ORD-017338,2024-06-13,Latin America,Growth,Outbound,"Nguyen, Rivas and Ramirez",3,179.02,537.06,True
ORD-017339,2025-03-03,North America,Enterprise,Direct,Wagner-Moore,11,1695.89,18654.79,True
ORD-017340,2024-01-23,MEA,Starter,Outbound,"Rowland, Munoz and Kaufman",12,41.79,501.48,True
ORD-017341,2024-05-22,Europe,Scale,Partner,"Johnson, Tucker and Howard",7,546.54,3825.78,False
ORD-017342,2025-12-28,Asia Pacific,Growth,Self-serve,"Mcconnell, Kim and Cooper",3,201.07,603.21,False
ORD-017343,2025-07-19,MEA,Starter,Direct,Rhodes-Gonzales,6,45.99,275.94,True
ORD-017344,2025-04-19,North America,Starter,Self-serve,Foster-Evans,4,45.35,181.4,False
ORD-017345,2024-06-20,MEA,Starter,Outbound,Rowe PLC,4,43.88,175.52,True
ORD-017346,2026-03-02,MEA,Add-on: Analytics,Direct,Hill Group,11,91.13,1002.43,True
ORD-017347,2025-09-09,Europe,Growth,Partner,"Allen, Cruz and Maldonado",5,220.05,1100.25,True
ORD-017348,2025-05-06,MEA,Add-on: AI,Self-serve,"Jensen, Hansen and Cox",6,137.73,826.38,True
ORD-017349,2025-06-26,Europe,Scale,Self-serve,Reed-White,9,454.32,4088.88,False
ORD-017350,2025-12-23,MEA,Growth,Outbound,"Henry, Dyer and Nguyen",2,206.01,412.02,False
ORD-017351,2024-01-01,Europe,Growth,Partner,Pierce Group,1,217.83,217.83,False
ORD-017352,2024-06-03,North America,Starter,Outbound,"Long, Green and Sims",10,53.51,535.1,False
ORD-017353,2024-09-14,Asia Pacific,Starter,Outbound,Mitchell-Barrera,8,47.11,376.88,False
ORD-017354,2024-11-22,North America,Starter,Outbound,"Washington, Turner and Everett",7,49.6,347.2,False
ORD-017355,2026-02-25,Asia Pacific,Starter,Self-serve,Silva Ltd,7,48.58,340.06,False
ORD-017356,2025-10-18,North America,Starter,Partner,"Jones, Novak and Smith",3,46.72,140.16,False
ORD-017357,2025-01-19,Europe,Starter,Outbound,Warren Group,2,46.07,92.14,False
ORD-017358,2026-01-08,MEA,Growth,Partner,Crawford PLC,5,203.36,1016.8,False
ORD-017359,2024-07-08,Latin America,Add-on: Analytics,Outbound,Schmitt-Golden,8,95.24,761.92,False
